Client ID,Age,Gender,Annual Income,Investment Amount,Investment Preference,Transaction Frequency,Risk Tolerance,Engagement Score
8433,22,Female,114675,24295,Stocks,19,High,5
8434,22,Male,98326,274041,Bonds,4,Medium,94
8435,41,Male,37826,212884,Stocks,3,Low,67
8436,41,Male,173206,174325,Stocks,2,High,60
8437,29,Female,180765,272982,Stocks,12,Medium,39
8438,22,Male,151840,218765,Stocks,13,Medium,28
8439,31,Male,165126,203752,Stocks,18,High,1
8440,48,Female,177162,84942,Stocks,5,Medium,22
8441,67,Male,135985,293558,Mutual Funds,12,Low,45
8442,36,Male,45569,436964,Stocks,19,Low,51
8443,26,Male,193299,328301,Stocks,1,Medium,81
8444,32,Female,36508,34483,Real Estate,9,High,51
8445,21,Male,177680,409729,Stocks,1,Medium,28
8446,23,Male,119059,191621,Stocks,18,Medium,30
8447,29,Female,127475,443018,Real Estate,3,Low,8
8448,58,Female,160447,262205,Real Estate,6,Medium,91
8449,43,Female,160819,162523,Real Estate,4,High,41
8450,36,Male,140648,308053,Bonds,12,Low,25
8451,25,Female,54520,315235,Stocks,12,Medium,59
8452,38,Female,60932,319533,Stocks,5,High,77
8453,24,Female,49734,177035,Stocks,13,Low,34
8454,51,Male,99363,452950,Real Estate,12,High,39
8455,29,Female,80555,224280,Mutual Funds,4,High,71
8456,28,Female,46257,345311,Stocks,6,High,86
8457,46,Female,193266,70509,Real Estate,19,Medium,97
8458,32,Female,177865,498417,Real Estate,6,Low,46
8459,38,Female,195756,133104,Real Estate,6,Medium,38
8460,40,Male,123550,299435,Bonds,11,Low,95
8461,43,Male,83219,157889,Real Estate,14,High,33
8462,57,Female,163931,344112,Mutual Funds,3,High,22
8463,23,Female,69840,89487,Bonds,8,Medium,27
8464,43,Female,127392,471882,Real Estate,4,High,63
8465,54,Male,89327,266021,Mutual Funds,16,High,27
8466,22,Male,143827,256477,Mutual Funds,18,High,21
8467,23,Male,64819,377147,Stocks,7,Low,53
8468,56,Male,115621,486888,Real Estate,11,Low,35
8469,59,Female,131272,138631,Real Estate,8,Medium,47
8470,67,Female,71704,281888,Stocks,6,Low,50
8471,54,Female,90379,429371,Mutual Funds,16,High,10
8472,50,Female,185390,243906,Real Estate,5,High,28
8473,63,Male,110987,288165,Stocks,6,High,37
8474,44,Female,141561,349676,Stocks,6,Medium,41
8475,59,Male,35274,61898,Mutual Funds,2,High,97
8476,32,Male,179298,83723,Mutual Funds,7,High,61
8477,23,Female,126462,187108,Real Estate,9,Medium,51
8478,65,Male,49046,320320,Real Estate,15,Low,8
8479,33,Male,104210,368582,Bonds,14,Low,58
8480,32,Female,148724,63399,Mutual Funds,13,Low,61
8481,46,Male,182982,154078,Bonds,5,Medium,33
8482,25,Male,172575,480127,Bonds,17,Medium,19
8483,36,Female,78392,57434,Stocks,5,High,30
8484,55,Male,91472,493910,Stocks,3,High,78
8485,59,Male,100904,384442,Real Estate,9,Medium,14
8486,68,Female,119063,118214,Mutual Funds,9,Medium,36
8487,54,Male,75335,331735,Mutual Funds,4,High,7
8488,36,Female,52487,139141,Bonds,11,High,34
8489,60,Male,66593,11486,Bonds,17,High,50
8490,21,Male,105927,481391,Real Estate,14,Low,32
8491,32,Female,39874,201461,Stocks,10,Low,42
8492,21,Female,84822,433644,Mutual Funds,5,High,33
8493,47,Male,83948,33800,Mutual Funds,17,Medium,14
8494,62,Female,33608,358298,Mutual Funds,16,Low,89
8495,45,Male,125987,173292,Mutual Funds,1,High,28
8496,41,Female,135182,129322,Stocks,10,Low,39
8497,66,Male,57546,192326,Real Estate,12,Medium,94
8498,62,Male,145999,279013,Real Estate,18,Medium,31
8499,22,Male,130804,402392,Stocks,1,Medium,24
8500,54,Male,92496,41454,Real Estate,12,High,4
8501,31,Male,85186,490232,Real Estate,6,High,78
8502,43,Female,166302,392737,Bonds,8,Low,9
8503,24,Female,55720,495252,Stocks,14,High,70
8504,39,Male,73023,337917,Real Estate,5,High,24
8505,58,Male,198674,424669,Bonds,4,High,90
8506,58,Female,97082,323957,Stocks,16,Low,98
8507,32,Female,45050,71326,Stocks,6,High,65
8508,60,Female,143353,52595,Mutual Funds,3,Medium,87
8509,64,Female,82164,308328,Bonds,4,High,17
8510,31,Female,158470,450402,Bonds,8,High,37
8511,32,Male,60134,347434,Bonds,14,Medium,50
8512,29,Male,176712,476819,Stocks,7,Low,45
8513,52,Female,44284,263184,Mutual Funds,4,High,20
8514,59,Female,90526,152681,Stocks,19,High,59
8515,35,Female,164495,491733,Real Estate,11,High,59
8516,64,Female,58577,125036,Real Estate,15,High,90
8517,54,Female,151867,483315,Real Estate,16,Medium,11
8518,22,Female,148247,79539,Mutual Funds,6,High,55
8519,24,Female,88900,32068,Stocks,12,Low,84
8520,45,Female,114606,51996,Bonds,8,Medium,65
8521,30,Female,36066,459662,Real Estate,10,Medium,77
8522,26,Male,134342,205831,Real Estate,11,Low,58
8523,29,Female,38583,94440,Stocks,9,High,44
8524,61,Female,68057,172906,Bonds,17,High,77
8525,53,Male,183676,156818,Mutual Funds,14,High,14
8526,22,Male,56564,364084,Real Estate,3,Low,76
8527,27,Male,91429,288551,Real Estate,9,Medium,52
8528,50,Female,128600,484445,Real Estate,18,High,34
8529,30,Female,118393,365694,Bonds,17,Low,63
8530,64,Female,145774,354801,Real Estate,5,Low,27
8531,26,Female,58941,31403,Bonds,6,High,12
8532,64,Male,67962,278781,Real Estate,3,Low,38
8533,21,Female,199645,144684,Real Estate,16,High,56
8534,25,Female,151410,166482,Bonds,15,High,65
8535,60,Male,186764,403376,Bonds,8,High,90
8536,51,Female,88420,65108,Mutual Funds,9,Medium,40
8537,39,Female,112415,235747,Stocks,4,Low,21
8538,53,Female,196835,405944,Real Estate,13,Medium,32
8539,69,Female,112013,205846,Real Estate,3,High,89
8540,35,Male,149012,228372,Stocks,7,Low,12
8541,44,Male,167465,253372,Stocks,16,High,89
8542,31,Male,150198,330738,Stocks,17,Low,26
8543,26,Male,63488,285608,Real Estate,17,High,36
8544,58,Female,182531,430159,Real Estate,19,Low,16
8545,36,Female,173626,297982,Real Estate,17,High,78
8546,64,Female,198939,10919,Bonds,2,High,34
8547,30,Male,132330,435308,Mutual Funds,5,Medium,24
8548,25,Male,35057,274941,Mutual Funds,16,Medium,72
8549,42,Male,113026,187959,Stocks,11,Low,91
8550,46,Female,35305,93003,Stocks,6,Low,39
8551,65,Female,91276,356416,Real Estate,11,Medium,64
8552,25,Male,193812,472773,Mutual Funds,1,High,77
8553,57,Male,185190,401274,Mutual Funds,19,High,29
8554,21,Female,167746,341721,Bonds,3,Low,31
8555,41,Female,120534,108638,Real Estate,8,Low,63
8556,39,Female,176388,392804,Real Estate,18,High,43
8557,44,Male,177289,464905,Mutual Funds,13,Medium,19
8558,34,Male,141045,239316,Mutual Funds,1,Low,10
8559,68,Male,175674,380055,Bonds,17,High,56
8560,48,Male,117181,82557,Bonds,5,Low,60
8561,27,Female,140907,294402,Real Estate,12,Medium,43
8562,56,Female,43987,499599,Bonds,11,Low,48
8563,68,Female,79915,120090,Mutual Funds,18,High,40
8564,52,Male,43543,155431,Real Estate,8,Medium,34
8565,41,Female,57944,96714,Mutual Funds,13,High,1
8566,69,Female,170216,17914,Real Estate,2,Medium,19
8567,66,Female,139418,143608,Real Estate,16,High,1
8568,24,Female,68459,191143,Mutual Funds,12,Low,88
8569,58,Female,60741,126448,Real Estate,8,Medium,25
8570,37,Male,156077,38748,Real Estate,4,Medium,68
8571,57,Female,104627,306592,Bonds,14,Medium,88
8572,56,Female,143372,313276,Mutual Funds,9,Low,84
8573,49,Male,99741,81022,Mutual Funds,11,Medium,97
8574,50,Male,99177,400600,Bonds,16,Low,28
8575,29,Female,33543,442528,Real Estate,6,Low,45
8576,34,Female,166663,374438,Stocks,12,Medium,99
8577,61,Female,86395,81323,Stocks,19,High,24
8578,67,Female,59055,432350,Mutual Funds,16,Medium,44
8579,63,Male,36116,106242,Bonds,13,High,2
8580,37,Female,85485,481398,Real Estate,4,High,23
8581,42,Male,163479,389491,Bonds,12,Medium,97
8582,52,Female,192666,65120,Real Estate,4,Medium,78
8583,35,Female,96421,65592,Mutual Funds,17,High,62
8584,57,Female,65411,469939,Mutual Funds,14,Medium,15
8585,54,Male,154115,210103,Stocks,17,Medium,32
8586,53,Female,129772,14885,Bonds,1,Low,87
8587,47,Female,120121,416916,Mutual Funds,1,High,4
8588,21,Male,153671,413234,Bonds,2,Low,84
8589,49,Female,141670,134006,Mutual Funds,17,Medium,31
8590,32,Male,187310,100964,Real Estate,1,Medium,59
8591,60,Female,134627,492823,Real Estate,12,Low,71
8592,35,Male,196268,193133,Stocks,13,Low,1
8593,24,Male,42738,167394,Mutual Funds,14,Medium,69
8594,47,Male,144183,55073,Stocks,10,High,14
8595,58,Female,45772,339794,Stocks,12,Low,94
8596,64,Male,95270,470326,Mutual Funds,18,High,23
8597,39,Male,184564,292140,Mutual Funds,7,Medium,71
8598,43,Female,84979,97290,Real Estate,19,High,16
8599,46,Male,143585,467561,Stocks,15,High,9
8600,49,Female,197927,444520,Real Estate,7,Medium,98
8601,64,Female,167300,350230,Bonds,14,Medium,31
8602,46,Male,181117,165321,Bonds,9,Medium,61
8603,45,Male,54318,257028,Stocks,5,High,45
8604,26,Female,88458,223021,Stocks,1,Low,7
8605,61,Male,174867,131379,Mutual Funds,16,Medium,57
8606,66,Male,135856,206295,Mutual Funds,5,Medium,64
8607,57,Male,115184,239733,Stocks,8,Low,2
8608,24,Male,158789,419339,Stocks,19,Medium,6
8609,42,Female,51747,300239,Bonds,12,Medium,61
8610,47,Female,192632,97971,Real Estate,8,Low,34
8611,53,Male,41282,354302,Bonds,8,High,17
8612,34,Female,194903,342965,Bonds,6,High,26
8613,51,Male,93073,458401,Real Estate,9,High,76
8614,45,Male,184115,95463,Stocks,2,Medium,20
8615,67,Male,82900,189956,Stocks,18,Low,41
8616,50,Male,50929,254668,Bonds,1,High,58
8617,38,Female,65500,10291,Bonds,11,Low,99
8618,28,Male,31872,439409,Real Estate,15,High,99
8619,48,Female,198560,118844,Mutual Funds,12,High,54
8620,58,Male,97505,270266,Mutual Funds,3,Medium,29
8621,23,Female,55460,9876,Stocks,19,High,48
8622,22,Female,42155,482864,Mutual Funds,19,High,95
8623,48,Female,172942,248082,Stocks,10,Low,77
8624,30,Female,145006,472876,Stocks,16,Medium,90
8625,52,Male,123928,62147,Stocks,6,Medium,22
8626,57,Female,164789,137895,Real Estate,9,High,72
8627,30,Male,156075,319796,Bonds,8,Medium,71
8628,46,Female,162446,107377,Mutual Funds,16,Low,5
8629,52,Female,182898,393369,Real Estate,8,Medium,52
8630,40,Female,145138,194276,Mutual Funds,18,High,1
8631,58,Male,174499,448598,Real Estate,5,Medium,45
8632,50,Female,94442,408603,Mutual Funds,12,Medium,40
8633,57,Male,195780,107699,Mutual Funds,6,High,64
8634,65,Male,130671,240427,Bonds,2,Medium,11
8635,21,Male,185343,235852,Mutual Funds,4,Medium,52
8636,46,Female,46631,449391,Real Estate,16,High,96
8637,55,Female,49887,23980,Mutual Funds,14,High,7
8638,30,Female,55259,422440,Bonds,17,Low,51
8639,66,Female,127932,274265,Mutual Funds,19,High,93
8640,37,Female,87987,466182,Real Estate,4,High,94
8641,20,Female,49144,209562,Mutual Funds,18,Medium,21
8642,54,Female,181908,396090,Bonds,12,High,39
8643,54,Male,74456,257703,Bonds,2,Medium,44
8644,50,Female,197452,410097,Bonds,6,High,57
8645,47,Male,150250,218525,Bonds,6,Low,41
8646,58,Male,107735,88176,Stocks,3,Low,39
8647,20,Female,41569,55809,Bonds,8,Medium,20
8648,44,Female,155294,129032,Mutual Funds,12,Medium,22
8649,62,Male,192254,344765,Mutual Funds,3,Medium,29
8650,57,Male,182721,121440,Mutual Funds,2,Low,46
8651,39,Female,113731,490011,Mutual Funds,1,Low,68
8652,22,Male,126132,290241,Stocks,18,High,3
8653,21,Male,130497,7978,Stocks,18,High,73
8654,37,Male,57003,140404,Stocks,8,Medium,5
8655,63,Male,177623,352717,Mutual Funds,14,Low,56
8656,29,Female,144432,237389,Real Estate,13,High,67
8657,24,Female,184898,259652,Real Estate,15,Low,89
8658,28,Male,132486,282233,Mutual Funds,15,Low,32
8659,21,Male,185801,394694,Bonds,13,Medium,97
8660,53,Male,164940,323948,Bonds,4,Low,82
8661,57,Female,71274,200824,Mutual Funds,4,Medium,41
8662,50,Female,68718,421700,Bonds,5,High,29
8663,29,Male,193425,458624,Bonds,3,Low,66
8664,69,Male,71682,477760,Real Estate,12,Medium,11
8665,31,Male,60653,59018,Mutual Funds,12,Low,59
8666,55,Female,175213,416364,Stocks,7,Low,95
8667,40,Male,172609,132198,Real Estate,7,High,4
8668,68,Male,60401,251882,Mutual Funds,1,Medium,93
8669,66,Male,188459,270974,Mutual Funds,12,Low,54
8670,25,Male,111690,388532,Real Estate,3,Low,67
8671,67,Male,130613,335638,Bonds,15,High,2
8672,68,Female,167702,392344,Bonds,9,Low,78
8673,22,Female,74293,293142,Real Estate,9,Medium,48
8674,29,Female,184142,334220,Mutual Funds,14,Medium,68
8675,24,Male,43416,166749,Stocks,3,Medium,44
8676,65,Female,146711,34101,Mutual Funds,8,Low,62
8677,45,Male,145037,245575,Stocks,6,Low,94
8678,40,Female,120935,387299,Stocks,12,Medium,83
8679,64,Female,169701,12053,Mutual Funds,2,Low,19
8680,45,Male,38360,141742,Mutual Funds,3,High,44
8681,57,Male,42011,376138,Mutual Funds,14,Medium,31
8682,63,Male,70721,117566,Stocks,17,High,62
8683,45,Female,66069,118651,Bonds,3,High,15
8684,27,Male,83270,146353,Stocks,4,Low,29
8685,24,Female,41227,219730,Stocks,15,Low,67
8686,34,Female,69587,58341,Stocks,7,Medium,83
8687,35,Female,91720,73069,Real Estate,19,Low,86
8688,20,Male,98305,408972,Bonds,14,High,47
8689,35,Male,106028,463291,Stocks,16,Low,84
8690,56,Male,83651,190493,Stocks,13,Medium,7
8691,22,Female,81332,458324,Real Estate,17,Low,68
8692,66,Female,98201,332467,Stocks,17,High,1
8693,50,Male,185879,357754,Bonds,10,High,71
8694,32,Female,73552,351482,Stocks,7,Medium,22
8695,35,Female,153938,239452,Bonds,17,Medium,57
8696,62,Female,147230,228930,Bonds,12,Low,94
8697,40,Male,123758,251244,Mutual Funds,11,Low,73
8698,21,Female,87300,415264,Real Estate,10,Medium,58
8699,46,Female,56951,188678,Real Estate,8,High,27
8700,57,Male,50264,277020,Real Estate,15,Low,38
8701,45,Male,49121,456291,Mutual Funds,18,Medium,87
8702,57,Male,114351,107591,Mutual Funds,13,Medium,76
8703,65,Male,80539,248432,Bonds,16,High,13
8704,44,Male,191383,20171,Real Estate,13,Medium,97
8705,30,Male,180821,309348,Mutual Funds,4,Low,15
8706,27,Female,59218,403382,Mutual Funds,11,Low,80
8707,27,Female,74867,474118,Mutual Funds,19,Medium,98
8708,52,Female,31316,352938,Bonds,8,Medium,73
8709,26,Female,67972,310878,Stocks,10,High,91
8710,57,Male,116924,262030,Mutual Funds,12,High,48
8711,40,Female,122700,476735,Mutual Funds,11,Medium,15
8712,27,Male,159079,358395,Mutual Funds,4,Low,99
8713,40,Male,134082,394683,Real Estate,19,High,98
8714,39,Female,169151,101621,Real Estate,10,Medium,40
8715,27,Female,90887,262069,Mutual Funds,15,High,30
8716,65,Male,183484,261392,Bonds,13,High,23
8717,50,Male,65862,200513,Stocks,13,High,9
8718,69,Male,157677,50078,Real Estate,18,High,32
8719,48,Male,175893,294922,Stocks,7,High,35
8720,67,Female,103118,212998,Mutual Funds,14,High,49
8721,28,Male,104548,156996,Real Estate,5,Low,96
8722,34,Female,194727,50832,Stocks,9,High,45
8723,49,Male,134319,113540,Mutual Funds,17,Medium,16
8724,45,Male,110066,241852,Real Estate,5,Medium,32
8725,29,Male,75221,71243,Mutual Funds,16,High,25
8726,48,Female,117189,423264,Real Estate,9,High,94
8727,35,Male,135812,250701,Stocks,17,Medium,37
8728,55,Female,122326,37815,Stocks,18,High,37
8729,39,Female,169972,301826,Real Estate,3,Medium,35
8730,64,Female,194557,22489,Bonds,5,Medium,45
8731,56,Male,43891,385012,Mutual Funds,17,Low,8
8732,41,Female,138640,265358,Stocks,4,Low,47
8733,26,Female,176086,457450,Bonds,4,Medium,36
8734,42,Male,102083,380838,Real Estate,7,High,89
8735,60,Male,67964,324845,Stocks,8,Medium,82
8736,59,Female,74739,415167,Stocks,2,Medium,10
8737,48,Female,146871,243047,Mutual Funds,10,High,1
8738,35,Male,115799,186090,Bonds,5,Low,68
8739,57,Female,69459,147524,Mutual Funds,17,Medium,90
8740,47,Female,37045,295779,Real Estate,7,Low,75
8741,67,Female,73255,234355,Stocks,2,High,15
8742,57,Male,81965,104332,Bonds,6,Low,96
8743,50,Female,31237,426149,Mutual Funds,10,High,79
8744,33,Male,160811,432797,Bonds,9,High,92
8745,52,Male,82195,254488,Real Estate,5,Low,87
8746,28,Male,147775,436497,Stocks,3,Medium,3
8747,46,Female,66326,385358,Bonds,11,Medium,32
8748,43,Male,166365,157259,Real Estate,10,High,20
8749,32,Female,55274,290097,Real Estate,16,Low,56
8750,45,Male,180309,432034,Stocks,19,Low,78
8751,48,Female,123920,422918,Mutual Funds,1,Low,99
8752,68,Female,126529,273422,Stocks,11,Low,42
8753,62,Female,179301,180638,Stocks,15,High,73
8754,47,Male,108847,64722,Bonds,7,Low,60
8755,47,Female,86718,285180,Bonds,8,Low,56
8756,27,Female,98718,118031,Mutual Funds,16,Medium,47
8757,42,Male,79615,160655,Real Estate,18,High,24
8758,48,Male,148548,337388,Bonds,11,Low,41
8759,24,Female,101296,145548,Mutual Funds,1,Low,4
8760,61,Male,102796,75854,Stocks,16,High,76
8761,26,Male,162987,99805,Real Estate,4,High,51
8762,61,Male,104651,436843,Stocks,6,Medium,88
8763,55,Female,37076,443657,Real Estate,11,High,1
8764,60,Male,110350,388447,Bonds,6,Low,14
8765,46,Female,194155,160826,Stocks,10,Medium,95
8766,65,Male,83918,462967,Stocks,6,Low,10
8767,21,Male,165865,287123,Real Estate,10,High,97
8768,44,Female,80528,337590,Mutual Funds,5,High,36
8769,28,Male,147503,197233,Real Estate,9,High,42
8770,46,Male,96798,303166,Bonds,7,Medium,99
8771,20,Male,39319,461473,Mutual Funds,17,Low,48
8772,42,Male,174266,9453,Stocks,12,Low,18
8773,29,Female,180381,318719,Stocks,11,Medium,89
8774,61,Female,56998,62260,Stocks,6,High,76
8775,44,Female,33468,222789,Bonds,11,Low,60
8776,22,Female,142178,224973,Stocks,11,High,28
8777,25,Female,173723,96862,Stocks,14,High,53
8778,25,Female,181477,176777,Mutual Funds,16,Low,9
8779,21,Female,175554,454049,Bonds,2,High,24
8780,37,Male,34409,59029,Stocks,2,Low,20
8781,42,Female,96083,402393,Mutual Funds,5,Low,90
8782,21,Female,115443,336109,Stocks,14,Medium,69
8783,31,Female,53426,37952,Mutual Funds,10,Low,27
8784,41,Male,138025,237509,Stocks,10,Medium,92
8785,56,Female,84757,206586,Bonds,18,High,40
8786,39,Female,175508,125825,Real Estate,9,Medium,71
8787,58,Female,46490,215381,Bonds,4,High,83
8788,43,Male,82136,394149,Mutual Funds,17,Medium,54
8789,67,Female,190034,449300,Stocks,2,High,86
8790,39,Male,190360,134959,Bonds,14,Low,82
8791,20,Male,52236,338854,Stocks,1,Medium,15
8792,20,Male,175995,26796,Bonds,7,Low,97
8793,36,Male,174336,186420,Mutual Funds,4,Low,51
8794,20,Female,97147,344557,Real Estate,9,High,69
8795,64,Male,37928,189405,Bonds,3,High,40
8796,49,Male,195630,284866,Stocks,5,High,69
8797,60,Female,86369,224163,Stocks,10,High,43
8798,66,Male,96403,117761,Stocks,10,Medium,64
8799,22,Male,127225,84098,Mutual Funds,4,Low,7
8800,65,Male,75213,253380,Mutual Funds,17,High,2
8801,30,Male,128631,339226,Real Estate,17,Low,30
8802,43,Male,33816,30258,Stocks,19,Medium,75
8803,41,Male,128162,278850,Real Estate,6,High,52
8804,63,Female,196988,296087,Stocks,1,Medium,33
8805,64,Female,77838,331468,Bonds,14,Medium,9
8806,45,Female,172645,289459,Bonds,13,Low,11
8807,32,Female,95364,15352,Bonds,3,Low,76
8808,20,Male,174229,39497,Stocks,2,Medium,10
8809,43,Male,39322,342289,Bonds,7,Medium,54
8810,29,Male,149024,181046,Stocks,12,High,75
8811,54,Female,32482,365466,Real Estate,2,Low,97
8812,43,Female,65867,387803,Mutual Funds,11,Medium,20
8813,47,Male,109211,32228,Bonds,16,Medium,5
8814,55,Male,125956,382296,Stocks,5,Low,24
8815,35,Female,138052,13882,Stocks,17,Medium,32
8816,59,Female,109386,259962,Real Estate,3,High,31
8817,35,Female,36732,152340,Real Estate,14,Medium,44
8818,36,Female,64422,337990,Mutual Funds,16,Medium,78
8819,34,Male,106964,248180,Real Estate,17,Low,19
8820,35,Female,86284,291607,Mutual Funds,19,Low,24
8821,34,Female,158575,81789,Mutual Funds,4,High,96
8822,53,Male,41311,90940,Real Estate,9,Medium,12
8823,30,Male,159507,447530,Mutual Funds,11,High,50
8824,20,Male,106000,276971,Bonds,5,Medium,85
8825,34,Female,158259,212546,Mutual Funds,11,Medium,25
8826,45,Female,75311,169134,Stocks,13,Low,51
8827,23,Female,40300,95690,Stocks,2,High,14
8828,62,Female,95375,405456,Stocks,2,Medium,72
8829,24,Male,64563,395887,Real Estate,10,Medium,29
8830,54,Male,151227,6585,Stocks,13,Low,25
8831,32,Female,109244,319676,Real Estate,5,Low,87
8832,29,Female,158161,408757,Stocks,11,Low,59
8833,30,Female,155307,272571,Mutual Funds,15,High,57
8834,37,Male,189162,359427,Real Estate,5,High,12
8835,53,Female,144687,486948,Stocks,5,Medium,50
8836,58,Male,46328,86156,Mutual Funds,7,High,12
8837,60,Female,187726,250954,Real Estate,10,Low,82
8838,61,Male,167286,14033,Mutual Funds,2,Low,48
8839,69,Male,199985,167142,Mutual Funds,1,High,50
8840,42,Female,188624,117458,Mutual Funds,1,Medium,19
8841,26,Male,65377,395911,Real Estate,4,Medium,53
8842,58,Male,186806,185176,Real Estate,15,Medium,35
8843,22,Female,120257,17199,Bonds,15,Medium,27
8844,31,Male,48610,410992,Bonds,6,Low,67
8845,26,Female,189947,158799,Bonds,6,High,77
8846,68,Male,85082,7931,Bonds,1,Low,51
8847,45,Male,53226,85379,Real Estate,7,Medium,19
8848,52,Male,57677,192265,Bonds,5,Medium,43
8849,56,Male,171370,272843,Stocks,17,Low,35
8850,67,Female,65848,456005,Bonds,7,Medium,15
8851,34,Female,129291,259031,Stocks,4,Low,16
8852,21,Female,154227,484976,Stocks,3,Low,99
8853,60,Male,93654,163393,Mutual Funds,12,Low,69
8854,26,Male,47744,328176,Mutual Funds,15,Low,71
8855,51,Female,184506,12636,Mutual Funds,9,Medium,85
8856,23,Female,135850,334540,Bonds,12,Medium,41
8857,39,Female,78001,125249,Real Estate,5,Medium,54
8858,69,Female,89633,382762,Stocks,8,High,65
8859,55,Male,78917,282133,Real Estate,15,Low,89
8860,51,Female,109804,56086,Real Estate,7,High,30
8861,47,Male,30907,249613,Bonds,19,Low,19
8862,32,Female,121295,238743,Real Estate,13,Low,88
8863,20,Male,174836,498691,Real Estate,1,Medium,46
8864,54,Female,185481,303206,Mutual Funds,11,Low,60
8865,67,Female,169462,215409,Mutual Funds,13,High,79
8866,49,Male,60172,460341,Stocks,2,Medium,99
8867,55,Male,153936,35398,Stocks,19,Medium,24
8868,44,Female,133512,337427,Mutual Funds,11,Low,36
8869,35,Male,78196,369840,Bonds,1,Medium,49
8870,38,Female,98901,75774,Bonds,1,High,59
8871,20,Male,186908,269978,Stocks,8,Low,14
8872,24,Female,182735,315347,Mutual Funds,13,High,86
8873,41,Female,167023,312820,Bonds,8,Medium,39
8874,43,Female,45175,31230,Real Estate,2,High,8
8875,62,Female,172099,339796,Stocks,8,High,48
8876,64,Female,137809,335608,Stocks,14,Medium,80
8877,56,Female,105630,98715,Real Estate,2,Low,81
8878,55,Female,118617,420350,Real Estate,13,Low,69
8879,55,Female,173239,236048,Stocks,5,Medium,41
8880,23,Male,184132,275334,Real Estate,1,Low,35
8881,55,Male,157310,94364,Bonds,9,High,64
8882,37,Male,96556,140422,Stocks,10,Medium,53
8883,69,Female,132148,301199,Bonds,11,Medium,54
8884,35,Female,40485,179758,Stocks,18,Low,37
8885,60,Female,133746,348716,Bonds,17,Low,52
8886,37,Male,136255,164772,Mutual Funds,6,Medium,18
8887,41,Male,38802,77146,Bonds,11,Medium,21
8888,21,Male,63314,112554,Real Estate,4,Medium,42
8889,40,Male,49565,427636,Mutual Funds,1,Medium,65
8890,55,Male,123153,264365,Stocks,1,High,81
8891,63,Female,121145,292321,Bonds,18,High,8
8892,58,Male,74233,360530,Stocks,5,Medium,93
8893,66,Female,78384,437867,Mutual Funds,16,Medium,84
8894,58,Female,108253,212778,Real Estate,2,Medium,39
8895,48,Female,67669,59339,Real Estate,9,High,61
8896,45,Male,187344,316426,Real Estate,2,Low,60
8897,40,Male,172914,242420,Stocks,5,High,69
8898,36,Female,94099,177142,Real Estate,17,Medium,59
8899,35,Male,134012,359827,Real Estate,19,Medium,10
8900,50,Male,163154,196775,Stocks,10,Medium,63
8901,28,Female,154878,368182,Stocks,8,Medium,70
8902,50,Female,187333,161478,Mutual Funds,11,High,7
8903,33,Female,39795,325153,Real Estate,13,Low,35
8904,68,Female,75309,6066,Mutual Funds,13,Medium,91
8905,56,Female,50180,206578,Bonds,9,Medium,42
8906,21,Male,76335,320084,Bonds,5,Medium,85
8907,67,Female,122887,266803,Bonds,18,Low,88
8908,65,Male,194340,55469,Bonds,8,High,29
8909,33,Male,185561,382116,Stocks,14,Low,27
8910,52,Female,152352,159422,Mutual Funds,2,High,38
8911,54,Female,132267,230843,Mutual Funds,16,Medium,2
8912,58,Male,107402,402330,Stocks,1,Low,25
8913,66,Female,140551,491906,Bonds,13,Low,66
8914,39,Male,131010,378282,Mutual Funds,18,Medium,38
8915,21,Female,110808,185271,Real Estate,1,Low,59
8916,60,Female,150823,129648,Stocks,7,Medium,82
8917,38,Male,193233,240514,Stocks,4,Medium,7
8918,56,Male,150469,492642,Real Estate,10,High,49
8919,37,Female,101922,70133,Bonds,8,High,68
8920,35,Female,100874,26245,Bonds,3,Medium,41
8921,23,Female,147253,113574,Mutual Funds,7,Medium,74
8922,31,Male,90361,48266,Real Estate,16,Low,51
8923,48,Female,103836,356906,Mutual Funds,10,Medium,92
8924,26,Female,182472,237791,Bonds,13,Medium,94
8925,33,Female,54641,410811,Mutual Funds,1,Low,24
8926,31,Female,99833,98254,Real Estate,7,Medium,36
8927,54,Male,180404,44218,Real Estate,10,Medium,80
8928,24,Male,150899,423359,Real Estate,12,High,97
8929,36,Male,143398,182250,Bonds,14,Medium,10
8930,61,Female,176273,207772,Stocks,11,Medium,21
8931,51,Female,76129,496392,Stocks,17,Low,27
8932,29,Female,63808,12787,Stocks,9,High,55
8933,62,Male,108346,479676,Mutual Funds,8,High,85
8934,36,Male,103524,462733,Real Estate,10,Medium,91
8935,24,Male,86625,50286,Bonds,4,High,96
8936,64,Male,70327,484201,Stocks,5,High,5
8937,61,Female,180651,267225,Stocks,18,High,99
8938,28,Male,51483,8005,Mutual Funds,6,Low,86
8939,68,Male,161575,78944,Mutual Funds,10,Low,59
8940,52,Female,100880,136406,Stocks,18,High,36
8941,55,Male,38947,128438,Real Estate,11,High,74
8942,55,Female,170605,81639,Real Estate,5,Medium,34
8943,37,Female,70916,63217,Mutual Funds,3,High,52
8944,28,Female,155468,112248,Mutual Funds,18,Low,6
8945,48,Female,37012,115257,Real Estate,4,Medium,14
8946,69,Female,45213,30169,Mutual Funds,8,Low,59
8947,33,Male,188635,232102,Mutual Funds,17,Low,57
